onset duration sample trial eventIdentifier StimulusOn StimulusOff TargetOn TargetOff SFIX EFIX SSACC ESACC SBLINK EBLINK num_trial num_block dir_target proba switch
116.362 2.757 465622 33 "TRIALID 32" 466217 467159 467460 468234 "[466183, 466380, 467598, 467767, 467967, 468190]" "[466350.0, 467588.0, 467738.0, 467940.0, 468167.0, 468346.0]" "[466351, 467589, 467739, 467941, 468168]" "[466379.0, 467597.0, 467766.0, 467966.0, 468189.0]"   33 1 1.0 0.6475235198239354 0.0
120.219 3.14 469479 34 "TRIALID 33" 470078 471401 471702 472484 "[470040, 470246, 470368, 470720, 470790, 471860, 472022, 472547]" "[470186.0, 470337.0, 470537.0, 470783.0, 471846.0, 471992.0, 472528.0, 472586.0]" "[470187, 470338, 470538, 470784, 471847, 471993, 472529]" "[470245.0, 470367.0, 470719.0, 470789.0, 471859.0, 472021.0, 472546.0]" 470548 470710.0 34 1 1.0 0.6475235198239354 0.0
124.46 2.818 473720 35 "TRIALID 34" 474317 475319 475619 476399 "[474280, 474469, 475764, 475929, 476128, 476461]" "[474442.0, 475751.0, 475892.0, 476111.0, 476445.0, 476506.0]" "[474443, 475752, 475893, 476112, 476446]" "[474468.0, 475763.0, 475928.0, 476127.0, 476460.0]"   35 1 0.0 0.6475235198239354 0.0
128.378 2.514 477638 36 "TRIALID 35" 478239 478936 479236 480015 "[478203, 478371, 479403, 479641, 479819]" "[478358.0, 479376.0, 479594.0, 479808.0, 480121.0]" "[478359, 479377, 479595, 479809]" "[478370.0, 479402.0, 479640.0, 479818.0]"   36 1 0.0 0.6475235198239354 0.0
131.993 2.597 481253 37 "TRIALID 36" 481847 482631 482932 483714 "[481813, 481975, 483082, 483217, 483377, 483737]" "[481967.0, 483062.0, 483199.0, 483367.0, 483719.0, 483818.0]" "[481968, 483063, 483200, 483368, 483720]" "[481974.0, 483081.0, 483216.0, 483376.0, 483736.0]"   37 1 0.0 0.6475235198239354 0.0
135.69 2.256 484950 38 "TRIALID 37" 485547 486008 486308 487080 "[485511, 485661, 486501, 486653]" "[485651.0, 486480.0, 486622.0, 487187.0]" "[485652, 486481, 486623]" "[485660.0, 486500.0, 486652.0]"   38 1 0.0 0.6475235198239354 0.0
139.046 2.916 488306 39 "TRIALID 38" 488909 490023 490324 491094 "[488875, 489156, 489259, 490461, 490639, 490799, 491115]" "[488954.0, 489251.0, 490451.0, 490592.0, 490783.0, 491093.0, 491203.0]" "[488955, 489252, 490452, 490593, 490784, 491094]" "[489155.0, 489258.0, 490460.0, 490638.0, 490798.0, 491114.0]" 488965 489146.0 39 1 1.0 0.6475235198239354 0.0
143.062 2.638 492322 40 "TRIALID 39" 492919 493745 494045 494827 "[492883, 493055, 493909, 494198, 494345, 494499, 494849]" "[493039.0, 493898.0, 494181.0, 494313.0, 494477.0, 494828.0, 494927.0]" "[493040, 493899, 494182, 494314, 494478, 494829]" "[493054.0, 493908.0, 494197.0, 494344.0, 494498.0, 494848.0]"   40 1 1.0 0.6475235198239354 0.0
146.8 2.381 496060 41 "TRIALID 40" 496661 497227 497528 498310 "[496620, 496808, 497480, 497816, 497972, 498303]" "[496793.0, 497469.0, 497784.0, 497956.0, 498276.0, 498409.0]" "[496794, 497470, 497785, 497957, 498277]" "[496807.0, 497479.0, 497815.0, 497971.0, 498302.0]"   41 1 1.0 0.6475235198239354 0.0
150.282 2.629 499542 42 "TRIALID 41" 500139 500960 501260 502041 "[500102, 500185, 500338, 501455, 501624, 501884]" "[500171.0, 500320.0, 501439.0, 501593.0, 501866.0, 502140.0]" "[500172, 500321, 501440, 501594, 501867]" "[500184.0, 500337.0, 501454.0, 501623.0, 501883.0]"   42 1 1.0 0.6475235198239354 0.0
154.012 2.58 503272 43 "TRIALID 42" 503875 504642 504942 505723 "[503835, 504009, 504942, 505255]" "[503990.0, 504801.0, 505211.0, 505801.0]" "[503991, 504802, 505212, 505802]" "[504008.0, 504941.0, 505254.0, 505822.0]" 504812 504932.0 43 1 0.0 0.6475235198239354 0.0
157.693 2.303 506953 44 "TRIALID 43" 507548 508042 508342 509123 "[507514, 507684, 508529, 508673, 509059]" "[507675.0, 508503.0, 508645.0, 509040.0, 509225.0]" "[507676, 508504, 508646, 509041]" "[507683.0, 508528.0, 508672.0, 509058.0]"   44 1 0.0 0.6475235198239354 0.0
161.096 2.455 510356 45 "TRIALID 44" 510959 511591 511892 512672 "[510934, 511101, 512075, 512244, 512490, 512723]" "[511091.0, 512059.0, 512209.0, 512475.0, 512704.0, 512778.0]" "[511092, 512060, 512210, 512476, 512705]" "[511100.0, 512074.0, 512243.0, 512489.0, 512722.0]"   45 1 1.0 0.6475235198239354 0.0
164.65 2.607 513910 46 "TRIALID 45" 514505 515305 515606 516388 "[514501, 514639, 515788, 515952, 516293]" "[514627.0, 515773.0, 515922.0, 516277.0, 516487.0]" "[514465, 514628, 515774, 515923, 516278]" "[514500.0, 514638.0, 515787.0, 515951.0, 516292.0]" 514465 514491.0 46 1 1.0 0.6475235198239354 0.0
168.357 2.379 517617 47 "TRIALID 46" 518219 518775 519075 519853 "[518178, 518362, 519252, 519409, 519684]" "[518341.0, 519237.0, 519375.0, 519670.0, 519963.0]" "[518342, 519238, 519376, 519671]" "[518361.0, 519251.0, 519408.0, 519683.0]"   47 1 1.0 0.6475235198239354 0.0
171.836 2.437 521096 48 "TRIALID 47" 521700 522319 522620 523401 "[521656, 521784, 521897, 522811, 522970, 523433]" "[521770.0, 521886.0, 522795.0, 522939.0, 523413.0, 523500.0]" "[521771, 521887, 522796, 522940, 523414]" "[521783.0, 521896.0, 522810.0, 522969.0, 523432.0]"   48 1 1.0 0.6475235198239354 0.0
175.373 2.614 524633 49 "TRIALID 48" 525229 526036 526336 527117 "[525195, 525448, 526536, 526666, 527060]" "[525242.0, 526509.0, 526644.0, 527043.0, 527216.0]" "[525243, 526510, 526645, 527044]" "[525447.0, 526535.0, 526665.0, 527059.0]" 525253 525438.0 49 1 0.0 0.6475235198239354 0.0
179.087 2.495 528347 50 "TRIALID 49" 528960 529624 529925 530700 "[528907, 528976, 529124, 530107, 530271, 530507, 530770]" "[528956.0, 529112.0, 530094.0, 530237.0, 530489.0, 530747.0, 530810.0]" "[528957, 529113, 530095, 530238, 530490, 530748]" "[528975.0, 529123.0, 530106.0, 530270.0, 530506.0, 530769.0]"   50 1 1.0 0.6475235198239354 0.0
199.185 2.302 548445 51 "TRIALID 50" 549060 549529 549829 550611 "[549005, 549207, 550011, 550162]" "[549197.0, 549998.0, 550130.0, 550715.0]" "[549198, 549999, 550131]" "[549206.0, 550010.0, 550161.0]"   51 1 1.0 0.6475235198239354 0.0
202.587 2.931 551847 52 "TRIALID 51" 552451 553560 553861 554643 "[552411, 553053, 554045, 554187]" "[552832.0, 554028.0, 554162.0, 554746.0]" "[552833, 554029, 554163]" "[553052.0, 554044.0, 554186.0]" 552843 553043.0 52 1 1.0 0.6475235198239354 0.0
206.619 2.627 555879 53 "TRIALID 52" 556475 557293 557593 558375 "[556450, 556619, 557745, 557905, 558393]" "[556603.0, 557732.0, 557871.0, 558374.0, 558474.0]" "[556434, 556604, 557733, 557872, 558375]" "[556449.0, 556618.0, 557744.0, 557904.0, 558392.0]"   53 1 1.0 0.6475235198239354 0.0
210.346 2.307 559606 54 "TRIALID 53" 560201 560696 560996 561773 "[560167, 560271, 560389, 561262, 561429]" "[560247.0, 560370.0, 561230.0, 561407.0, 561755.0]" "[560248, 560371, 561231, 561408, 561756]" "[560270.0, 560388.0, 561261.0, 561428.0, 561883.0]" 561766 561883.0 54 1 0.0 0.15951564251606967 1.0
213.753 2.386 563013 55 "TRIALID 54" 563611 564191 564491 565273 "[563574, 563766, 564693, 564865]" "[563741.0, 564673.0, 564832.0, 565379.0]" "[563742, 564674, 564833]" "[563765.0, 564692.0, 564864.0]"   55 1 0.0 0.15951564251606967 0.0
217.239 2.637 566499 56 "TRIALID 55" 567101 567923 568224 569005 "[567060, 567232, 568382, 568538, 569030]" "[567216.0, 568360.0, 568504.0, 569014.0, 569104.0]" "[567217, 568361, 568505, 569015]" "[567231.0, 568381.0, 568537.0, 569029.0]"   56 1 0.0 0.15951564251606967 0.0
220.977 2.344 570237 57 "TRIALID 56" 570851 571384 571684 572453 "[570797, 571535, 571808, 571965, 572427]" "[571528.0, 571801.0, 571940.0, 572406.0, 572552.0]" "[571529, 571802, 571941, 572407]" "[571534.0, 571807.0, 571964.0, 572426.0]"   57 1 0.0 0.15951564251606967 0.0
224.421 2.277 573681 58 "TRIALID 57" 574287 574760 575060 575837 "[574251, 574414, 575244, 575407, 575905]" "[574400.0, 575227.0, 575381.0, 575890.0, 575939.0]" "[574401, 575228, 575382, 575891]" "[574413.0, 575243.0, 575406.0, 575904.0]"   58 1 0.0 0.15951564251606967 0.0
227.799 2.575 577059 59 "TRIALID 58" 577662 578420 578721 579502 "[577620, 577799, 578559, 579063, 579200, 579510]" "[577782.0, 578449.0, 579034.0, 579183.0, 579492.0, 579602.0]" "[577783, 578450, 579035, 579184, 579493]" "[577798.0, 578558.0, 579062.0, 579199.0, 579509.0]" 578460 578549.0 59 1 0.0 0.15951564251606967 0.0
231.474 2.492 580734 60 "TRIALID 59" 581341 582008 582309 583084 "[581295, 581487, 582444, 582626, 582794, 583133]" "[581480.0, 582431.0, 582576.0, 582773.0, 583108.0, 583195.0]" "[581481, 582432, 582577, 582774, 583109]" "[581486.0, 582443.0, 582625.0, 582793.0, 583132.0]"   60 1 1.0 0.15951564251606967 0.0
235.067 2.693 584327 61 "TRIALID 60" 584922 585800 586101 586883 "[584887, 585082, 585224, 586294, 586480, 586940]" "[585033.0, 585207.0, 586271.0, 586455.0, 586918.0, 586987.0]" "[585034, 585208, 586272, 586456, 586919]" "[585081.0, 585223.0, 586293.0, 586479.0, 586939.0]"   61 1 0.0 0.15951564251606967 0.0
238.86 2.465 588120 62 "TRIALID 61" 588716 589367 589668 590448 "[588680, 588866, 589784, 589981, 590472]" "[588857.0, 589763.0, 589956.0, 590252.0, 590554.0]" "[588858, 589764, 589957, 590253]" "[588865.0, 589783.0, 589980.0, 590471.0]" 590263 590462.0 62 1 0.0 0.15951564251606967 0.0
242.425 2.624 591685 63 "TRIALID 62" 592292 593099 593400 594180 "[592251, 592432, 593551, 593715]" "[592409.0, 593544.0, 593695.0, 594280.0]" "[592410, 593545, 593696]" "[592431.0, 593550.0, 593714.0]"   63 1 0.0 0.15951564251606967 0.0
246.149 2.385 595409 64 "TRIALID 63" 596012 596580 596881 597663 "[595970, 596049, 596210, 597166, 597320, 597695]" "[596042.0, 596198.0, 597124.0, 597303.0, 597681.0, 597762.0]" "[596043, 596199, 597125, 597304, 597682]" "[596048.0, 596209.0, 597165.0, 597319.0, 597694.0]"   64 1 0.0 0.15951564251606967 0.0
249.634 2.622 598894 65 "TRIALID 64" 599502 600297 600597 601379 "[599455, 599659, 600787, 600907, 601086, 601323]" "[599623.0, 600776.0, 600884.0, 601060.0, 601307.0, 601483.0]" "[599624, 600777, 600885, 601061, 601308]" "[599658.0, 600786.0, 600906.0, 601085.0, 601322.0]"   65 1 1.0 0.15951564251606967 0.0
253.356 2.809 602616 66 "TRIALID 65" 603223 604212 604513 605295 "[603179, 603394, 603508, 604375, 604652, 604813, 605341]" "[603328.0, 603494.0, 604360.0, 604641.0, 604787.0, 605327.0, 605394.0]" "[603329, 603495, 604361, 604642, 604788, 605328]" "[603393.0, 603507.0, 604374.0, 604651.0, 604812.0, 605340.0]"   66 1 0.0 0.15951564251606967 0.0
257.266 2.431 606526 67 "TRIALID 66" 607132 607744 608045 608826 "[607086, 607259, 608239, 608404]" "[607248.0, 608219.0, 608375.0, 608925.0]" "[607249, 608220, 608376]" "[607258.0, 608238.0, 608403.0]"   67 1 0.0 0.15951564251606967 0.0
260.798 2.493 610058 68 "TRIALID 67" 610660 611352 611652 612426 "[610619, 610742, 611498, 611845, 612011]" "[610730.0, 611307.0, 611824.0, 611984.0, 612532.0]" "[610731, 611308, 611825, 611985]" "[610741.0, 611497.0, 611844.0, 612010.0]" 611318 611484.0 68 1 0.0 0.15951564251606967 0.0
264.391 2.405 613651 69 "TRIALID 68" 614253 614842 615143 615925 "[614212, 614386, 615004, 615283, 615422, 615964]" "[614365.0, 614990.0, 615268.0, 615400.0, 615950.0, 616025.0]" "[614366, 614991, 615269, 615401, 615951]" "[614385.0, 615003.0, 615282.0, 615421.0, 615963.0]"   69 1 0.0 0.15951564251606967 0.0
267.897 2.562 617157 70 "TRIALID 69" 617758 618520 618821 619591 "[617723, 617888, 619002, 619159, 619626]" "[617878.0, 618985.0, 619129.0, 619612.0, 619700.0]" "[617879, 618986, 619130, 619613]" "[617887.0, 619001.0, 619158.0, 619625.0]"   70 1 0.0 0.15951564251606967 0.0
271.56 2.438 620820 71 "TRIALID 70" 621423 622040 622341 623122 "[621381, 621561, 622652]" "[621539.0, 622625.0, 623226.0]" "[621540, 622626]" "[621560.0, 622651.0]"   71 1 0.0 0.15951564251606967 0.0
275.098 2.9 624358 72 "TRIALID 71" 624963 626039 626340 627121 "[624923, 625088, 625456, 626477, 626644]" "[625076.0, 625276.0, 626470.0, 626614.0, 627199.0]" "[625077, 625277, 626471, 626615, 627200]" "[625087.0, 625455.0, 626476.0, 626643.0, 627226.0]" 625287 625443.0 72 1 0.0 0.15951564251606967 0.0
